Experience ID,Month,Is Available,Average Monthly Bookings
EXP_101310,2025-10,True,90
EXP_101310,2025-11,True,73
EXP_101310,2025-12,True,55
EXP_101311,2025-01,True,41
EXP_101311,2025-02,True,45
EXP_101311,2025-03,True,99
EXP_101311,2025-04,True,111
EXP_101311,2025-05,True,135
EXP_101311,2025-06,True,181
EXP_101311,2025-07,True,177
EXP_101311,2025-08,True,169
EXP_101311,2025-09,True,128
EXP_101311,2025-10,True,83
EXP_101311,2025-11,True,47
EXP_101311,2025-12,True,35
EXP_101312,2025-01,True,94
EXP_101312,2025-02,True,92
EXP_101312,2025-03,True,120
EXP_101312,2025-04,True,88
EXP_101312,2025-05,True,90
EXP_101312,2025-06,True,72
EXP_101312,2025-07,True,109
EXP_101312,2025-08,True,71
EXP_101312,2025-09,True,51
EXP_101312,2025-10,True,97
EXP_101312,2025-11,True,40
EXP_101312,2025-12,True,62
EXP_101313,2025-01,True,64
EXP_101313,2025-02,True,114
EXP_101313,2025-03,True,133
EXP_101313,2025-04,True,117
EXP_101313,2025-05,True,130
EXP_101313,2025-06,True,78
EXP_101313,2025-07,True,119
EXP_101313,2025-08,True,87
EXP_101313,2025-09,True,75
EXP_101313,2025-10,True,96
EXP_101313,2025-11,True,75
EXP_101313,2025-12,True,67
EXP_101314,2025-01,True,78
EXP_101314,2025-02,True,108
EXP_101314,2025-03,True,67
EXP_101314,2025-04,True,42
EXP_101314,2025-05,True,68
EXP_101314,2025-06,True,65
EXP_101314,2025-07,True,73
EXP_101314,2025-08,True,44
EXP_101314,2025-09,True,63
EXP_101314,2025-10,True,77
EXP_101314,2025-11,True,66
EXP_101314,2025-12,True,91
EXP_101315,2025-01,True,150
EXP_101315,2025-02,True,104
EXP_101315,2025-03,True,114
EXP_101315,2025-04,True,101
EXP_101315,2025-05,True,55
EXP_101315,2025-06,True,81
EXP_101315,2025-07,True,106
EXP_101315,2025-08,True,79
EXP_101315,2025-09,True,59
EXP_101315,2025-10,True,84
EXP_101315,2025-11,True,49
EXP_101315,2025-12,True,59
EXP_101316,2025-01,True,72
EXP_101316,2025-02,True,98
EXP_101316,2025-03,True,95
EXP_101316,2025-04,True,123
EXP_101316,2025-05,True,77
EXP_101316,2025-06,True,70
EXP_101316,2025-07,True,91
EXP_101316,2025-08,True,62
EXP_101316,2025-09,True,81
EXP_101316,2025-10,True,58
EXP_101316,2025-11,True,90
EXP_101316,2025-12,True,120
EXP_101317,2025-01,True,44
EXP_101317,2025-02,True,80
EXP_101317,2025-03,True,68
EXP_101317,2025-04,True,47
EXP_101317,2025-05,True,60
EXP_101317,2025-06,True,62
EXP_101317,2025-07,True,82
EXP_101317,2025-08,True,90
EXP_101317,2025-09,True,110
EXP_101317,2025-10,True,42
EXP_101317,2025-11,True,41
EXP_101317,2025-12,True,38
EXP_101318,2025-01,True,36
EXP_101318,2025-02,True,57
EXP_101318,2025-03,True,74
EXP_101318,2025-04,True,59
EXP_101318,2025-05,True,105
EXP_101318,2025-06,True,83
EXP_101318,2025-07,True,161
EXP_101318,2025-08,True,170
EXP_101318,2025-09,True,127
EXP_101318,2025-10,True,73
EXP_101318,2025-11,True,34
EXP_101318,2025-12,True,29
EXP_101319,2025-01,True,65
EXP_101319,2025-02,True,70
EXP_101319,2025-03,True,68
EXP_101319,2025-04,True,77
EXP_101319,2025-05,True,54
EXP_101319,2025-06,True,67
EXP_101319,2025-07,True,107
EXP_101319,2025-08,True,101
EXP_101319,2025-09,True,71
EXP_101319,2025-10,True,86
EXP_101319,2025-11,True,52
EXP_101319,2025-12,True,44
EXP_101320,2025-01,True,29
EXP_101320,2025-02,True,63
EXP_101320,2025-03,True,71
EXP_101320,2025-04,True,115
EXP_101320,2025-05,True,141
EXP_101320,2025-06,True,64
EXP_101320,2025-07,True,92
EXP_101320,2025-08,True,48
EXP_101320,2025-09,True,112
EXP_101320,2025-10,True,65
EXP_101320,2025-11,True,32
EXP_101320,2025-12,True,17
EXP_101321,2025-01,True,89
EXP_101321,2025-02,True,82
EXP_101321,2025-03,True,91
EXP_101321,2025-04,True,70
EXP_101321,2025-05,True,71
EXP_101321,2025-06,True,60
EXP_101321,2025-07,True,95
EXP_101321,2025-08,True,88
EXP_101321,2025-09,True,45
EXP_101321,2025-10,True,89
EXP_101321,2025-11,True,83
EXP_101321,2025-12,True,75
EXP_101322,2025-01,True,85
EXP_101322,2025-02,True,106
EXP_101322,2025-03,True,45
EXP_101322,2025-04,True,83
EXP_101322,2025-05,True,51
EXP_101322,2025-06,True,77
EXP_101322,2025-07,True,67
EXP_101322,2025-08,True,50
EXP_101322,2025-09,True,51
EXP_101322,2025-10,True,77
EXP_101322,2025-11,True,55
EXP_101322,2025-12,True,53
EXP_101323,2025-01,True,44
EXP_101323,2025-02,True,66
EXP_101323,2025-03,True,98
EXP_101323,2025-04,True,39
EXP_101323,2025-05,True,139
EXP_101323,2025-06,True,77
EXP_101323,2025-07,True,94
EXP_101323,2025-08,True,67
EXP_101323,2025-09,True,63
EXP_101323,2025-10,True,57
EXP_101323,2025-11,True,32
EXP_101323,2025-12,True,35
EXP_101324,2025-01,True,72
EXP_101324,2025-02,True,39
EXP_101324,2025-03,True,71
EXP_101324,2025-04,True,61
EXP_101324,2025-05,True,54
EXP_101324,2025-06,True,117
EXP_101324,2025-07,True,62
EXP_101324,2025-08,True,55
EXP_101324,2025-09,True,61
EXP_101324,2025-10,True,46
EXP_101324,2025-11,True,45
EXP_101324,2025-12,True,48
EXP_101325,2025-01,True,47
EXP_101325,2025-02,True,52
EXP_101325,2025-03,True,59
EXP_101325,2025-04,True,109
EXP_101325,2025-05,True,113
EXP_101325,2025-06,True,123
EXP_101325,2025-07,True,221
EXP_101325,2025-08,True,137
EXP_101325,2025-09,True,150
EXP_101325,2025-10,True,105
EXP_101325,2025-11,True,57
EXP_101325,2025-12,True,40
EXP_101326,2025-01,False,0
EXP_101326,2025-02,True,79
EXP_101326,2025-03,True,92
EXP_101326,2025-04,False,0
EXP_101326,2025-05,True,148
EXP_101326,2025-06,True,138
EXP_101326,2025-07,True,204
EXP_101326,2025-08,True,135
EXP_101326,2025-09,True,154
EXP_101326,2025-10,False,0
EXP_101326,2025-11,False,0
EXP_101326,2025-12,False,0
EXP_101327,2025-01,True,64
EXP_101327,2025-02,True,61
EXP_101327,2025-03,True,70
EXP_101327,2025-04,True,104
EXP_101327,2025-05,True,77
EXP_101327,2025-06,True,45
EXP_101327,2025-07,True,100
EXP_101327,2025-08,True,57
EXP_101327,2025-09,True,64
EXP_101327,2025-10,True,72
EXP_101327,2025-11,True,61
EXP_101327,2025-12,True,54
EXP_101328,2025-01,True,84
EXP_101328,2025-02,True,63
EXP_101328,2025-03,True,115
EXP_101328,2025-04,True,70
EXP_101328,2025-05,True,93
EXP_101328,2025-06,True,112
EXP_101328,2025-07,True,121
EXP_101328,2025-08,True,118
EXP_101328,2025-09,True,75
EXP_101328,2025-10,True,71
EXP_101328,2025-11,True,32
EXP_101328,2025-12,True,54
EXP_101329,2025-01,True,60
EXP_101329,2025-02,True,68
EXP_101329,2025-03,True,67
EXP_101329,2025-04,True,134
EXP_101329,2025-05,True,97
EXP_101329,2025-06,True,104
EXP_101329,2025-07,True,120
EXP_101329,2025-08,True,95
EXP_101329,2025-09,True,122
EXP_101329,2025-10,True,80
EXP_101329,2025-11,True,51
EXP_101329,2025-12,True,33
EXP_101330,2025-01,True,33
EXP_101330,2025-02,True,22
EXP_101330,2025-03,True,52
EXP_101330,2025-04,True,59
EXP_101330,2025-05,True,48
EXP_101330,2025-06,True,65
EXP_101330,2025-07,True,84
EXP_101330,2025-08,True,112
EXP_101330,2025-09,True,52
EXP_101330,2025-10,True,49
EXP_101330,2025-11,True,21
EXP_101330,2025-12,True,19
EXP_101331,2025-01,True,46
EXP_101331,2025-02,True,46
EXP_101331,2025-03,True,64
EXP_101331,2025-04,True,88
EXP_101331,2025-05,True,80
EXP_101331,2025-06,True,121
EXP_101331,2025-07,True,129
EXP_101331,2025-08,True,104
EXP_101331,2025-09,True,108
EXP_101331,2025-10,True,64
EXP_101331,2025-11,True,40
EXP_101331,2025-12,True,27
EXP_101332,2025-01,True,113
EXP_101332,2025-02,True,97
EXP_101332,2025-03,True,83
EXP_101332,2025-04,True,82
EXP_101332,2025-05,True,81
EXP_101332,2025-06,True,166
EXP_101332,2025-07,True,52
EXP_101332,2025-08,True,113
EXP_101332,2025-09,True,94
EXP_101332,2025-10,True,152
EXP_101332,2025-11,True,56
EXP_101332,2025-12,True,89
EXP_101333,2025-01,True,124
EXP_101333,2025-02,True,95
EXP_101333,2025-03,True,71
EXP_101333,2025-04,True,44
EXP_101333,2025-05,True,49
EXP_101333,2025-06,True,98
EXP_101333,2025-07,True,69
EXP_101333,2025-08,True,76
EXP_101333,2025-09,True,74
EXP_101333,2025-10,True,51
EXP_101333,2025-11,True,76
EXP_101333,2025-12,True,65
EXP_101334,2025-01,True,85
EXP_101334,2025-02,True,74
EXP_101334,2025-03,True,63
EXP_101334,2025-04,True,88
EXP_101334,2025-05,True,118
EXP_101334,2025-06,True,116
EXP_101334,2025-07,True,117
EXP_101334,2025-08,True,135
EXP_101334,2025-09,True,89
EXP_101334,2025-10,True,84
EXP_101334,2025-11,True,59
EXP_101334,2025-12,True,86
EXP_101335,2025-01,True,82
EXP_101335,2025-02,True,72
EXP_101335,2025-03,True,64
EXP_101335,2025-04,True,129
EXP_101335,2025-05,True,76
EXP_101335,2025-06,True,76
EXP_101335,2025-07,True,117
EXP_101335,2025-08,True,85
EXP_101335,2025-09,True,135
EXP_101335,2025-10,True,79
EXP_101335,2025-11,True,97
EXP_101335,2025-12,True,69
EXP_101336,2025-01,True,58
EXP_101336,2025-02,True,95
EXP_101336,2025-03,True,65
EXP_101336,2025-04,True,82
EXP_101336,2025-05,True,70
EXP_101336,2025-06,True,115
EXP_101336,2025-07,True,102
EXP_101336,2025-08,True,127
EXP_101336,2025-09,True,61
EXP_101336,2025-10,True,77
EXP_101336,2025-11,True,38
EXP_101336,2025-12,True,44
EXP_101337,2025-01,True,38
EXP_101337,2025-02,True,40
EXP_101337,2025-03,True,52
EXP_101337,2025-04,True,59
EXP_101337,2025-05,True,109
EXP_101337,2025-06,True,79
EXP_101337,2025-07,True,104
EXP_101337,2025-08,True,113
EXP_101337,2025-09,True,130
EXP_101337,2025-10,True,62
EXP_101337,2025-11,True,34
EXP_101337,2025-12,True,33
EXP_101338,2025-01,True,55
EXP_101338,2025-02,True,77
EXP_101338,2025-03,True,112
EXP_101338,2025-04,True,112
EXP_101338,2025-05,True,80
EXP_101338,2025-06,True,111
EXP_101338,2025-07,True,79
EXP_101338,2025-08,True,84
EXP_101338,2025-09,True,99
EXP_101338,2025-10,True,121
EXP_101338,2025-11,True,102
EXP_101338,2025-12,True,74
EXP_101339,2025-01,True,64
EXP_101339,2025-02,True,51
EXP_101339,2025-03,True,78
EXP_101339,2025-04,True,119
EXP_101339,2025-05,True,131
EXP_101339,2025-06,True,140
EXP_101339,2025-07,True,138
EXP_101339,2025-08,True,108
EXP_101339,2025-09,True,91
EXP_101339,2025-10,True,47
EXP_101339,2025-11,True,35
EXP_101339,2025-12,True,38
EXP_101340,2025-01,True,48
EXP_101340,2025-02,True,75
EXP_101340,2025-03,True,82
EXP_101340,2025-04,True,54
EXP_101340,2025-05,True,84
EXP_101340,2025-06,True,63
EXP_101340,2025-07,True,87
EXP_101340,2025-08,True,85
EXP_101340,2025-09,True,89
EXP_101340,2025-10,True,51
EXP_101340,2025-11,True,63
EXP_101340,2025-12,True,29
EXP_101341,2025-01,True,99
EXP_101341,2025-02,True,74
EXP_101341,2025-03,True,76
EXP_101341,2025-04,True,49
EXP_101341,2025-05,True,76
EXP_101341,2025-06,True,106
EXP_101341,2025-07,True,60
EXP_101341,2025-08,True,74
EXP_101341,2025-09,True,81
EXP_101341,2025-10,True,103
EXP_101341,2025-11,True,74
EXP_101341,2025-12,True,54
EXP_101342,2025-01,True,41
EXP_101342,2025-02,True,66
EXP_101342,2025-03,True,63
EXP_101342,2025-04,True,65
EXP_101342,2025-05,True,127
EXP_101342,2025-06,True,102
EXP_101342,2025-07,True,125
EXP_101342,2025-08,True,90
EXP_101342,2025-09,True,93
EXP_101342,2025-10,True,64
EXP_101342,2025-11,True,19
EXP_101342,2025-12,True,29
EXP_101343,2025-01,True,95
EXP_101343,2025-02,True,72
EXP_101343,2025-03,True,75
EXP_101343,2025-04,True,44
EXP_101343,2025-05,True,39
EXP_101343,2025-06,True,90
EXP_101343,2025-07,True,84
EXP_101343,2025-08,True,44
EXP_101343,2025-09,True,57
EXP_101343,2025-10,True,84
EXP_101343,2025-11,True,60
EXP_101343,2025-12,True,94
EXP_101344,2025-01,True,103
EXP_101344,2025-02,True,60
EXP_101344,2025-03,True,88
EXP_101344,2025-04,True,85
EXP_101344,2025-05,True,69
EXP_101344,2025-06,True,70
EXP_101344,2025-07,True,89
EXP_101344,2025-08,True,88
EXP_101344,2025-09,True,98
EXP_101344,2025-10,True,107
EXP_101344,2025-11,True,78
EXP_101344,2025-12,True,84
EXP_101345,2025-01,True,80
EXP_101345,2025-02,True,108
EXP_101345,2025-03,True,101
EXP_101345,2025-04,True,99
EXP_101345,2025-05,True,165
EXP_101345,2025-06,True,47
EXP_101345,2025-07,True,46
EXP_101345,2025-08,True,86
EXP_101345,2025-09,True,95
EXP_101345,2025-10,True,71
EXP_101345,2025-11,True,64
EXP_101345,2025-12,True,61
EXP_101346,2025-01,True,131
EXP_101346,2025-02,True,122
EXP_101346,2025-03,True,131
EXP_101346,2025-04,True,50
EXP_101346,2025-05,True,51
EXP_101346,2025-06,True,52
EXP_101346,2025-07,True,116
EXP_101346,2025-08,True,99
EXP_101346,2025-09,True,76
EXP_101346,2025-10,True,81
EXP_101346,2025-11,True,73
EXP_101346,2025-12,True,59
EXP_101347,2025-01,True,61
EXP_101347,2025-02,True,56
EXP_101347,2025-03,True,51
EXP_101347,2025-04,True,90
EXP_101347,2025-05,True,78
EXP_101347,2025-06,True,96
EXP_101347,2025-07,True,93
EXP_101347,2025-08,True,110
EXP_101347,2025-09,True,85
EXP_101347,2025-10,True,54
EXP_101347,2025-11,True,56
EXP_101347,2025-12,True,53
EXP_101348,2025-01,True,75
EXP_101348,2025-02,True,97
EXP_101348,2025-03,True,76
EXP_101348,2025-04,True,113
EXP_101348,2025-05,True,56
EXP_101348,2025-06,True,62
EXP_101348,2025-07,True,49
EXP_101348,2025-08,True,83
EXP_101348,2025-09,True,81
EXP_101348,2025-10,True,99
EXP_101348,2025-11,True,41
EXP_101348,2025-12,True,52
EXP_101349,2025-01,True,86
EXP_101349,2025-02,True,181
EXP_101349,2025-03,True,81
EXP_101349,2025-04,True,90
EXP_101349,2025-05,True,87
EXP_101349,2025-06,True,57
EXP_101349,2025-07,True,81
EXP_101349,2025-08,True,105
EXP_101349,2025-09,True,87
EXP_101349,2025-10,True,49
EXP_101349,2025-11,True,73
EXP_101349,2025-12,True,115
EXP_101350,2025-01,True,99
EXP_101350,2025-02,True,106
EXP_101350,2025-03,True,60
EXP_101350,2025-04,True,97
EXP_101350,2025-05,True,67
EXP_101350,2025-06,True,102
EXP_101350,2025-07,True,74
EXP_101350,2025-08,True,46
EXP_101350,2025-09,True,84
EXP_101350,2025-10,True,62
EXP_101350,2025-11,True,62
EXP_101350,2025-12,True,50
EXP_101351,2025-01,True,113
EXP_101351,2025-02,True,61
EXP_101351,2025-03,True,100
EXP_101351,2025-04,True,56
EXP_101351,2025-05,True,47
EXP_101351,2025-06,True,84
EXP_101351,2025-07,True,64
EXP_101351,2025-08,True,66
EXP_101351,2025-09,True,44
EXP_101351,2025-10,True,55
EXP_101351,2025-11,True,67
EXP_101351,2025-12,True,46
EXP_101352,2025-01,True,20
EXP_101352,2025-02,True,25
EXP_101352,2025-03,True,38
EXP_101352,2025-04,True,73
EXP_101352,2025-05,True,59
EXP_101352,2025-06,True,65
EXP_101352,2025-07,True,168
EXP_101352,2025-08,True,70
EXP_101352,2025-09,True,59
EXP_101352,2025-10,True,38
EXP_101352,2025-11,True,20
EXP_101352,2025-12,True,18
EXP_101353,2025-01,True,83
EXP_101353,2025-02,True,84
EXP_101353,2025-03,True,122
EXP_101353,2025-04,True,134
EXP_101353,2025-05,True,95
EXP_101353,2025-06,True,69
EXP_101353,2025-07,True,66
EXP_101353,2025-08,True,42
EXP_101353,2025-09,True,165
EXP_101353,2025-10,True,78
EXP_101353,2025-11,True,58
EXP_101353,2025-12,True,40
EXP_101354,2025-01,True,39
EXP_101354,2025-02,True,68
EXP_101354,2025-03,True,96
EXP_101354,2025-04,True,49
EXP_101354,2025-05,True,64
EXP_101354,2025-06,True,57
EXP_101354,2025-07,True,63
EXP_101354,2025-08,True,82
EXP_101354,2025-09,True,83
EXP_101354,2025-10,True,53
EXP_101354,2025-11,True,58
EXP_101354,2025-12,True,59
EXP_101355,2025-01,True,71
EXP_101355,2025-02,True,59
EXP_101355,2025-03,True,72
EXP_101355,2025-04,True,124
EXP_101355,2025-05,True,118
EXP_101355,2025-06,True,67
EXP_101355,2025-07,True,66
EXP_101355,2025-08,True,88
EXP_101355,2025-09,True,56
EXP_101355,2025-10,True,76
EXP_101355,2025-11,True,116
EXP_101355,2025-12,True,70
EXP_101356,2025-01,True,42
EXP_101356,2025-02,True,63
EXP_101356,2025-03,True,100
EXP_101356,2025-04,True,50
EXP_101356,2025-05,True,107
EXP_101356,2025-06,True,99
EXP_101356,2025-07,True,97
EXP_101356,2025-08,True,120
EXP_101356,2025-09,True,106
EXP_101356,2025-10,True,74
EXP_101356,2025-11,True,42
EXP_101356,2025-12,True,28
EXP_101357,2025-01,True,50
EXP_101357,2025-02,True,68
EXP_101357,2025-03,True,118
EXP_101357,2025-04,True,109
EXP_101357,2025-05,True,91
EXP_101357,2025-06,True,54
EXP_101357,2025-07,True,53
EXP_101357,2025-08,True,77
EXP_101357,2025-09,True,104
EXP_101357,2025-10,True,82
EXP_101357,2025-11,True,37
EXP_101357,2025-12,True,53
EXP_101358,2025-01,True,49
EXP_101358,2025-02,True,47
EXP_101358,2025-03,True,61
EXP_101358,2025-04,True,91
EXP_101358,2025-05,True,80
EXP_101358,2025-06,True,107
EXP_101358,2025-07,True,60
EXP_101358,2025-08,True,76
EXP_101358,2025-09,True,47
EXP_101358,2025-10,True,60
EXP_101358,2025-11,True,42
EXP_101358,2025-12,True,71
EXP_101359,2025-01,True,93
EXP_101359,2025-02,True,98
EXP_101359,2025-03,True,66
EXP_101359,2025-04,True,52
EXP_101359,2025-05,True,49
EXP_101359,2025-06,True,69
EXP_101359,2025-07,True,111
EXP_101359,2025-08,True,82
EXP_101359,2025-09,True,58
EXP_101359,2025-10,True,63
EXP_101359,2025-11,True,63
EXP_101359,2025-12,True,113
EXP_101360,2025-01,True,88
EXP_101360,2025-02,True,71
EXP_101360,2025-03,True,70
EXP_101360,2025-04,True,78
EXP_101360,2025-05,True,84
EXP_101360,2025-06,True,61
EXP_101360,2025-07,True,49
EXP_101360,2025-08,True,74
EXP_101360,2025-09,True,72
EXP_101360,2025-10,True,89
EXP_101360,2025-11,True,96
EXP_101360,2025-12,True,71
EXP_101361,2025-01,True,74
EXP_101361,2025-02,True,169
EXP_101361,2025-03,True,94
EXP_101361,2025-04,True,74
EXP_101361,2025-05,True,81
EXP_101361,2025-06,True,97
EXP_101361,2025-07,True,40
EXP_101361,2025-08,True,49
EXP_101361,2025-09,True,113
EXP_101361,2025-10,True,80
EXP_101361,2025-11,True,64
EXP_101361,2025-12,True,77
EXP_101362,2025-01,True,41
EXP_101362,2025-02,True,44
EXP_101362,2025-03,True,64
EXP_101362,2025-04,True,149
EXP_101362,2025-05,True,182
EXP_101362,2025-06,True,181
EXP_101362,2025-07,True,180
EXP_101362,2025-08,True,204
EXP_101362,2025-09,True,220
EXP_101362,2025-10,True,82
EXP_101362,2025-11,True,39
EXP_101362,2025-12,True,26
EXP_101363,2025-01,True,73
EXP_101363,2025-02,True,91
EXP_101363,2025-03,True,146
EXP_101363,2025-04,True,97
EXP_101363,2025-05,True,94
EXP_101363,2025-06,True,106
EXP_101363,2025-07,True,89
EXP_101363,2025-08,True,60
EXP_101363,2025-09,True,161
EXP_101363,2025-10,True,89
EXP_101363,2025-11,True,84
EXP_101363,2025-12,True,88
EXP_101364,2025-01,True,33
EXP_101364,2025-02,True,53
EXP_101364,2025-03,True,39
EXP_101364,2025-04,True,71
EXP_101364,2025-05,True,73
EXP_101364,2025-06,True,105
EXP_101364,2025-07,True,84
EXP_101364,2025-08,True,76
EXP_101364,2025-09,True,83
EXP_101364,2025-10,True,54
EXP_101364,2025-11,True,23
EXP_101364,2025-12,True,34
EXP_101365,2025-01,True,113
EXP_101365,2025-02,True,82
EXP_101365,2025-03,True,72
EXP_101365,2025-04,True,79
EXP_101365,2025-05,True,80
EXP_101365,2025-06,True,46
EXP_101365,2025-07,True,84
EXP_101365,2025-08,True,95
EXP_101365,2025-09,True,38
EXP_101365,2025-10,True,73
EXP_101365,2025-11,True,81
EXP_101365,2025-12,True,84
EXP_101366,2025-01,True,62
EXP_101366,2025-02,True,55
EXP_101366,2025-03,True,58
EXP_101366,2025-04,True,62
EXP_101366,2025-05,True,154
EXP_101366,2025-06,True,163
EXP_101366,2025-07,True,198
EXP_101366,2025-08,True,115
EXP_101366,2025-09,True,140
EXP_101366,2025-10,True,56
EXP_101366,2025-11,True,38
EXP_101366,2025-12,True,42
EXP_101367,2025-01,True,48
EXP_101367,2025-02,True,65
EXP_101367,2025-03,True,44
EXP_101367,2025-04,True,41
EXP_101367,2025-05,True,43
EXP_101367,2025-06,True,46
EXP_101367,2025-07,True,99
EXP_101367,2025-08,True,65
EXP_101367,2025-09,True,68
EXP_101367,2025-10,True,44
EXP_101367,2025-11,True,40
EXP_101367,2025-12,True,46
EXP_101368,2025-01,True,56
EXP_101368,2025-02,True,63
EXP_101368,2025-03,True,67
EXP_101368,2025-04,True,81
EXP_101368,2025-05,True,98
EXP_101368,2025-06,True,82
EXP_101368,2025-07,True,133
EXP_101368,2025-08,True,115
EXP_101368,2025-09,True,97
EXP_101368,2025-10,True,63
EXP_101368,2025-11,True,57
EXP_101368,2025-12,True,41
EXP_101369,2025-01,False,0
EXP_101369,2025-02,True,106
EXP_101369,2025-03,False,0
EXP_101369,2025-04,True,166
EXP_101369,2025-05,True,88
EXP_101369,2025-06,True,81
EXP_101369,2025-07,False,0
EXP_101369,2025-08,True,90
EXP_101369,2025-09,True,86
EXP_101369,2025-10,True,80
EXP_101369,2025-11,False,0
EXP_101369,2025-12,False,0
EXP_101370,2025-01,True,126
EXP_101370,2025-02,True,109
EXP_101370,2025-03,True,101
EXP_101370,2025-04,True,79
EXP_101370,2025-05,True,75
EXP_101370,2025-06,True,81
EXP_101370,2025-07,True,111
EXP_101370,2025-08,True,121
EXP_101370,2025-09,True,111
EXP_101370,2025-10,True,93
EXP_101370,2025-11,True,100
EXP_101370,2025-12,True,91
EXP_101371,2025-01,True,34
EXP_101371,2025-02,True,54
EXP_101371,2025-03,True,63
EXP_101371,2025-04,True,63
EXP_101371,2025-05,True,76
EXP_101371,2025-06,True,95
EXP_101371,2025-07,True,89
EXP_101371,2025-08,True,82
EXP_101371,2025-09,True,137
EXP_101371,2025-10,True,45
EXP_101371,2025-11,True,43
EXP_101371,2025-12,True,27
EXP_101372,2025-01,True,68
EXP_101372,2025-02,True,70
EXP_101372,2025-03,True,55
EXP_101372,2025-04,True,73
EXP_101372,2025-05,True,84
EXP_101372,2025-06,True,75
EXP_101372,2025-07,True,87
EXP_101372,2025-08,True,50
EXP_101372,2025-09,True,57
EXP_101372,2025-10,True,70
EXP_101372,2025-11,True,75
EXP_101372,2025-12,True,100
EXP_101373,2025-01,True,77
EXP_101373,2025-02,True,80
EXP_101373,2025-03,True,135
EXP_101373,2025-04,True,75
EXP_101373,2025-05,True,70
EXP_101373,2025-06,True,82
EXP_101373,2025-07,False,0
EXP_101373,2025-08,True,82
EXP_101373,2025-09,False,0
EXP_101373,2025-10,False,0
EXP_101373,2025-11,False,0
EXP_101373,2025-12,False,0
EXP_101374,2025-01,True,108
EXP_101374,2025-02,True,67
EXP_101374,2025-03,True,147
EXP_101374,2025-04,True,97
EXP_101374,2025-05,True,102
EXP_101374,2025-06,True,58
EXP_101374,2025-07,True,65
EXP_101374,2025-08,True,93
EXP_101374,2025-09,True,96
EXP_101374,2025-10,True,93
EXP_101374,2025-11,True,85
EXP_101374,2025-12,True,55
EXP_101375,2025-01,True,48
EXP_101375,2025-02,True,77
EXP_101375,2025-03,True,90
EXP_101375,2025-04,True,81
EXP_101375,2025-05,True,134
EXP_101375,2025-06,True,70
EXP_101375,2025-07,True,102
EXP_101375,2025-08,True,167
EXP_101375,2025-09,True,113
EXP_101375,2025-10,True,61
EXP_101375,2025-11,True,40
EXP_101375,2025-12,True,26
EXP_101376,2025-01,True,58
EXP_101376,2025-02,True,62
EXP_101376,2025-03,True,66
EXP_101376,2025-04,True,52
EXP_101376,2025-05,True,76
EXP_101376,2025-06,True,66
EXP_101376,2025-07,True,66
EXP_101376,2025-08,True,106
EXP_101376,2025-09,True,113
EXP_101376,2025-10,True,92
EXP_101376,2025-11,True,52
EXP_101376,2025-12,True,42
EXP_101377,2025-01,True,51
EXP_101377,2025-02,True,65
EXP_101377,2025-03,True,63
EXP_101377,2025-04,True,105
EXP_101377,2025-05,True,41
EXP_101377,2025-06,True,47
EXP_101377,2025-07,True,51
EXP_101377,2025-08,True,37
EXP_101377,2025-09,True,63
EXP_101377,2025-10,True,78
EXP_101377,2025-11,True,74
EXP_101377,2025-12,True,32
EXP_101378,2025-01,True,41
EXP_101378,2025-02,True,55
EXP_101378,2025-03,True,63
EXP_101378,2025-04,True,84
EXP_101378,2025-05,True,119
EXP_101378,2025-06,True,248
EXP_101378,2025-07,True,185
EXP_101378,2025-08,True,186
EXP_101378,2025-09,True,117
EXP_101378,2025-10,True,118
EXP_101378,2025-11,True,86
EXP_101378,2025-12,True,36
EXP_101379,2025-01,True,52
EXP_101379,2025-02,True,46
EXP_101379,2025-03,True,55
EXP_101379,2025-04,True,82
EXP_101379,2025-05,True,103
EXP_101379,2025-06,True,179
EXP_101379,2025-07,True,141
EXP_101379,2025-08,True,131
EXP_101379,2025-09,True,82
EXP_101379,2025-10,True,75
EXP_101379,2025-11,True,25
EXP_101379,2025-12,True,27
EXP_101380,2025-01,True,157
EXP_101380,2025-02,True,45
EXP_101380,2025-03,True,103
EXP_101380,2025-04,True,111
EXP_101380,2025-05,True,89
EXP_101380,2025-06,True,70
EXP_101380,2025-07,True,65
EXP_101380,2025-08,True,64
EXP_101380,2025-09,True,99
EXP_101380,2025-10,True,83
EXP_101380,2025-11,True,123
EXP_101380,2025-12,True,63
EXP_101381,2025-01,True,123
EXP_101381,2025-02,False,0
EXP_101381,2025-03,True,112
EXP_101381,2025-04,True,91
EXP_101381,2025-05,True,81
EXP_101381,2025-06,False,0
EXP_101381,2025-07,False,0
EXP_101381,2025-08,True,138
EXP_101381,2025-09,False,0
EXP_101381,2025-10,True,91
EXP_101381,2025-11,False,0
EXP_101381,2025-12,True,102
EXP_101382,2025-01,True,128
EXP_101382,2025-02,True,103
EXP_101382,2025-03,True,105
EXP_101382,2025-04,True,95
EXP_101382,2025-05,True,112
EXP_101382,2025-06,True,105
EXP_101382,2025-07,True,90
EXP_101382,2025-08,True,124
EXP_101382,2025-09,True,77
EXP_101382,2025-10,True,124
EXP_101382,2025-11,True,125
EXP_101382,2025-12,True,111
EXP_101383,2025-01,True,25
EXP_101383,2025-02,True,44
EXP_101383,2025-03,True,36
EXP_101383,2025-04,True,39
EXP_101383,2025-05,True,72
EXP_101383,2025-06,True,56
